guan'han'chun 关汉春,2
qi'mu'qi 漆木器,1
guang'wu'shan 光雾山,2
xian'jie'xing 衔接性,2
gong'ye'ti'xi 工业体系,5
ji'jiu'che 急救车,4
bai'wei'jun 白卫军,1
wang'tian'qi 王天琦,3
ke'xue'bu 科学部,3
mei'gu 每股,5
fang'jun'liang 方俊良,2
jing'ren 惊人,7
gui'gen'jie'di 归根结底,6;归根结蒂,2
chang'yu'qin 常雨琴,3
yin'shan 银山,5;阴山,2
quan'ang 全行,4
zuo'li'zi 佐礼子,1
shan'jing 山径,2;单井,3
dian'men 电门,1
yan'zheng'zheng 眼睁睁,4
yuan'yuan'bu'duan 源源不断,6
bu'zhu'fei 补助费,5
guang'shui'shi 广水市,2
shen'shen'de 深深地,3
yi'ping 依凭,2
wei'ge'er 魏格尔,1
guo'nong 果农,5
mei'fu 妹夫,3;美孚,4
quan'ri'zhi 全日制,6
shi'shi'zai'zai 实实在在,7
ti'mao 体貌,3
xue'shui 血水,3;雪水,4
yu'zhou'shi 禹州市,3
hong'san'jun'tuan 红三军团,3
xue'shuo 学说,6
yun'zai 运载,5
hei'bang 黑帮,3
mei'ge 梅葛,1;每个,9
lei'tai'sai 擂台赛,4
xiang'shi'hong 向世洪,1
zhu'sheng'ling 朱生岭,1
yu'wu'jin 俞吾金,1
xi'sen 希森,1
mei'er 梅尔,2
chi'jiao'yi'sheng 赤脚医生,4
tian'ze 天泽,2
ba'shan 巴山,4
zhang'hui'guang 张慧光,3
tian'zi 天子,4;天资,3
zhan'tao 展涛,2
cang'hui 藏汇,3
bao'ta'qu 宝塔区,2
zhan'tai 站台,5;展台,5
shang'hu'zhen 尚湖镇,1
yin'du'ni'xi'ya'dui 印度尼西亚队,2
jiao'yue 校阅,2
tian'yu 田雨,2;田宇,3;天宇,4;田玉,4
guang'jie 光洁,3
jiang'peng'long 蒋澎龙,2
mei'fa 没法,6;美发,4
zai'sheng'fu'mu 再生父母,2
liu'lan'fang 刘兰芳,3
bu'cha'er 布查尔,2
fu'rong 芙蓉,4
mao'wen'guo 毛文国,3
nie'wei'guo 聂卫国,3
la'lang'pei 拉郎配,3
tian'ye 田野,6;天野,3
tian'yi 天翼,3;田毅,2;天一,3;天意,3
mei'du 煤都,3;梅毒,4
zhong'jie'fei 中介费,3
yi'zu'zu 一组组,4
tian'ya 填鸭,2;天涯,5
zhong'bing'lin 钟秉林,3
lao'fu'de 劳福德,1
bing'qiu'guan 冰球馆,2
ma'shan'xian 马山县,2
tian'xu 田旭,2
wang'an'lan 王安兰,3
la'long 拉拢,4;拉隆,2
liao'wan'qing 廖万清,2
han'chao'jian 韩朝间,2
zhen'cha 侦查,7;诊察,2;侦察,6
wu'ming'xian 武鸣县,3
zhang'zhuang'cun 张庄村,3
hei'dou 黑豆,3
tong'tong'kuai'kuai 痛痛快快,3
wang'qing'xi 王庆喜,1
zhao'lu'gang 赵路刚,2
nong'cun'bu 农村部,2
tian'ti 天梯,3;天体,4
shang'nian'ji 上年纪,2
mei'de 美德,7
xi'shi 细实,2;西施,4;吸食,5;西市,2;稀释,4;喜事,5;稀世,4;西式,4
juan'xin'cai 卷心菜,4
you'tai'ren 犹太人,6
zhi'zhao'lin 智昭林,2
mei'da 美达,2
yin'shen 引申,3;隐身,4
die'yin 叠印,1
zhu'xin'wen 朱心文,2
ao'ge'xian 敖格线,2
xi'sha 西沙,5;细沙,3;细纱,2
li'zhen'bo 李振波,1
mi'tuo 弥陀,2
niao'su 尿素,5
yan'zhen'qing 颜真卿,3
mu'er'he 穆尔河,2
lang'yi 朗逸,2
bu'huo 捕获,5
ba'yue 八月,5
zhen'chi 振翅,3
kang'zhuang 康庄,4
bu'bing'shi 步兵师,3
tian'se 天色,5
meng'hu'tuan 猛虎团,2
huang'zhi'heng 黄芷蘅,2
xi'shu 稀疏,4;稀树,2;悉数,5;系数,6
xiao'ye'qu 小夜曲,3
chi'ming 驰名,5
guo'guang'can 郭光灿,2
lang'zi 浪子,3;郎子,2
mei'ci 每次,8
yi'zhi'pian 译制片,2
shu'guan 树冠,4
mo'tian'da'sha 摩天大厦,2
ma'kui'xuan 马奎宣,2
sun'heng 孙恒,1
song'jia'zhuang 宋家庄,2
ze'sui'xi 泽穗希,1
wu'zhong'quan'hui 五中全会,7
lin'ze'xu 林则徐,4
bi'la'he 毕拉河,1
han'gu'guan 函谷关,2
hun'xing 荤腥,2
huo'ran'kai'lang 豁然开朗,4
ren'tou'cuan'dong 人头攒动,5
xu'hui'ping 徐惠平,1
tuo'er'si'tai 托尔斯泰,4
de'qin 德钦,3;德勤,2
gao'yi'jia 高溢价,2
li'jian'ping 李建平,3
zong'hu'shu 总户数,4
xu'yuan 徐媛,3;许愿,4
sang'xin'bing'kuang 丧心病狂,2
deng'you'mei 邓友梅,2
bo'ci'wa'na 博茨瓦纳,5
la'ding'mei'zhou 拉丁美洲,5
lai'ren'qiong 赖仁琼,3
tian'jing 田径,7;恬静,4;田静,2;天井,3
bai'yu'pan 白玉盘,2
liu'zhi'xiang 刘志祥,1
wa'ming 蛙鸣,3
bo'de'si 博德斯,3
tai'ran'zi'ruo 泰然自若,2
tian'tu 田土,2
min'zu'qing 民族情,3
gao'lian 高镰,2
nei'meng'gu'dui 内蒙古队,2
peng'lai'shi 蓬莱市,2
xun'qian 汛前,3
man'tang'hong 满堂红,3
jiao'yin 脚印,5;胶印,2
mi'ling 密令,2
zhong'jing'wen 钟敬文,2
piao'liang'hua 漂亮话,2
fa'jiang 发奖,2
chi'ku'tou 吃苦头,3
gong'gao'pai 公告牌,2
xue'you'zhuan'chang 学有专长,2
zhou'tian'gui 周天贵,2
de'guo'dui 德国队,6
lin'song'lin 林松林,1
ma'er'ke'fu 马尔科夫,1
bei'jing'guan 北京馆,2
xiang'hui 相会,4
feng'chan'lin 丰产林,4
lu'rui'hua 卢瑞华,2
ban'sheng'bu'shu 半生不熟,2
zhen'bie 甄别,5
xiang'hua 香化,1;香花,3
a'long'suo 阿隆索,2
chan'pin'xing 产品性,2
zhi'wu'qun'luo 植物群落,2
yu'feng'ling 于凤玲,2
hui'yin 回音,5;会阴,1
li'hong'zhang 李鸿章,3
wen'sheng'qu 文圣区,2
song'xiao'ming 宋小明,1
shui'tang 水塘,5
du'zhuan 杜撰,3
zhe'bang'si 哲蚌寺,4
zhong'zhan'qu 中站区,2
chen'wen'bin 陈文斌,3
chen'qiu'hua 陈秋华,3
wu'ming'xiao'cu 无名小卒,2
zi'yuan'fa 资源法,3
du'liang'heng 度量衡,2
mi'zi'qi 米字旗,1
fu'er'jia 伏尔加,3
xiao'nan'qu 孝南区,2
xu'kong 虚空,2
li'xin'min 李新民,4
liu'xun 六旬,4
kong'gao 控告,5
li'zong'lun 李宗伦,2
qiang'xian 抢先,4;强县,5;抢险,8
guan'fan 惯犯,2
kui'shan'zhen 葵山镇,1
shan'yu'fu 山郁夫,2
li'chuan'qing 李传卿,2
ruo'you'suo'si 若有所思,3
gong'ji'jin 公积金,7
xia'yu'yun 夏玉云,2
ke'xue'xi 科学系,3
ke'li'ya'ku 克里亚库,2
duan'dai'shi 断代史,2
wu'qun'xian 伍群贤,1
xiang'huo 香火,4
shuai'shou'zhang'gui 甩手掌柜,3
ke'lei'ge 克雷格,2
gao'ling 高陵,3;高岭,2;高龄,6
liu'xue 留学,7;流血,6
ci'zi'xiao 慈子孝,2
ruo'yin'ruo'xian 若隐若现,3
zheng'que'xing 正确性,4
die'shang 跌伤,2
lu'xing 鲁星,1
she'ying'zhe 摄影者,2
zhao'hong'zhuan 赵红专,1
bing'yi'fa 兵役法,4
ni'he'zhen 泥河镇,1
tong'cheng'shi 桐城市,3
pan'lan'ying 潘兰英,2
wang'jiu'hua 王久华,1
zheng'da'shi 郑大世,3
wu'lei'hong'ding 五雷轰顶,1
guo'tou'hua 过头话,1
chang'xiu'sen 常秀森,2
hua'nian 华年,2
xiang'xing'zhi'xia 相形之下,4
shi'lan'dai 诗兰黛,1
cheng'jiao'jia 成交价,4
hua'niao 花鸟,4
guang'xue'bo'li 光学玻璃,2
zhao'ru'nan 赵汝南,2
ma'qin'xian 玛沁县,1
zi'yuan'ju 资源局,5
jing'ran 竟然,7;静然,1;井然,3
jing'rao 惊扰,3
meng'te'ka'luo 蒙特卡罗,2;蒙特卡洛,3
kai'men'jian'shan 开门见山,4
bei'er'sa 贝尔萨,2
ba'shou 把手,2;罢手,2;把守,4
hu'shi'tai 胡士泰,2
ke'xue'ji'shu'guan 科学技术馆,2
sheng'zhuang 盛装,5
piao'piao'sa'sa 飘飘洒洒,2
tie'gong'ji 铁公鸡,3
yang'si'chen 杨思臣,2
tuan'zong'zhi 团总支,3
ban'xiang 扮相,3
ye'zhan'jun 野战军,5
wu'wu'hua 吴武华,1
long'fang'dan 隆方丹,1
zhu'ren'yi'shi 主任医师,6
jiang'yong'xian 江永县,2
tao'hua 套话,5;桃花,6
gua'kao 挂靠,5
jiao'you 教友,2;焦油,3;郊游,3;交游,2;交由,5;交友,5
de'yi'men'sheng 得意门生,2
yang'pian 样片,2
cao'xie 草鞋,5
tao'hui 套汇,2
zhou'jia'cun 周家村,2
sa'fen 萨芬,2
fan'dui'dang 反对党,6
dang'zong'zhi 党总支,6
yuan'zou'gao'fei 远走高飞,2
ti'lan 提篮,3
jia'xin'guang 贾新光,2
zhong'guo'wen'lian 中国文联,5
cai'you'gu 蔡有固,1
weng'weng'yu'yu 蓊蓊郁郁,2
gong'bei 拱北,3
gong'shang'bu 工商部,2
pao'ma'shan 跑马山,2
cao'xin 操心,5
gong'ben 宫本,2
ke'lei'ci 克雷茨,1
yi'jian'zhong'qing 一见钟情,3
gu'rui'zhen 顾瑞珍,2
chang'ming'bai'sui 长命百岁,2
suo'nan'jia'cuo 索南嘉措,1
gao'zhi'hua 高质化,3
che'gong 车工,4
ming'wang'xing 冥王星,1
jing'yan'zhu'yi 经验主义,3
xiong'wen'qing 熊文清,2
wu'di'fang'shi 无的放矢,3
bei'er'na 贝尔纳,3
qing'he'qu 清河区,2
pei'dian 配电,4
qing'ming'jie 清明节,5
ce'hou 侧后,2
si'zhang 司长,7
liu'yan 留言,7;刘岩,2;柳眼,1;刘燕,3;刘艳,2;流言,4
zhang'xie'lin 张燮林,2
bei'huan 悲欢,4
zi'zhi'zhi'ming 自知之明,3
da'bu'lie'dian'ji'bei'ai'er'lan'lian'he'wang'guo 大不列颠及北爱尔兰联合王国,2
shen'ji'zhang 审计长,4
xi'sui 细碎,3
song'jun'ji 宋军继,2
fa'bu'er 法布尔,1
chi'jia 持家,3
jing'que 精确,6
jiao'yan 教研,5;校验,3;娇艳,3
ya'ling 哑铃,3
zhao'xiu'lian 赵秀莲,1
sa'ha'lin 萨哈林,2
chi'xu'xing 持续性,5
bi'qian'yi 毕谦益,1
chi'jin 吃紧,4
zhou'yu'hua 周玉华,2
mu'xing 木星,3;母性,3
ran'shao'qi 燃烧器,2
chu'kou'shang 出口商,4
qing'yi'jiang 青弋江,2
jiang'si'yuan 姜思源,2
ma'ming'long 马明龙,1
tan'qi'xiang 谭其骧,2
li'ben'cai 李本才,2
chi'jiu 持久,7
wang'zuo'shu 王佐书,2
fu'zhong'qiu 付中秋,2
ge'qu'ji 歌曲集,2
ya'jia'da 雅加达,6
he'guo'xin 何国信,1
ge'dao'kai 葛道凯,2
li'zhen'dong 李振东,1
zhao'shu'cong 赵树丛,2
pei'zhi 配制,4;培植,5;配置,8
quan'ban 全班,5
you'ji'zhan 游击战,4
xie'zhen 写真,4
gu'jian'yu 顾剑玉,1
kang'neng'zhu 康能洙,1
a'bo'du'la 阿卜杜拉,5
hou'wei'dui 后卫队,1
fa'wang'hui'hui 法网恢恢,2
yang'ping 阳平,2;阳坪,1;杨平,3;杨苹,1
cang'hei 苍黑,1
liang'yong'pin 两用品,4
pi'tou'gai'lian 劈头盖脸,2
pian'hao 偏好,5
xiang'yong'zhe 享用者,2
huo'dian 火电,6
feng'meng'long 冯梦龙,2
chen'zhuo'tong 陈卓彤,2
dong'fu'li 董福利,3
fen'guan'yuan 分管院,2
luo'bin 罗宾,2
mu'dun'dao 穆墩岛,1
xue'liang 雪亮,4
jie'fang'qian 解放前,5
gong'ban 公办,7;工办,3
sun'jian'li 孙建立,1
gong'bao 公报,6
hui'you 会友,3;回游,3
xi'ke'jiao 锡克教,2
dong'fu'mi 东福米,2
sheng'zheng'fu 省政府,8
ba'zhu 巴珠,2;把住,3;霸主,4
yi'wu'gong 义务工,3
ba'zhi 坝址,2
an'qing 安庆,5;案情,5
ruo'hua 弱化,6
sai'shi 赛事,8
zang'luan 脏乱,4
wang'yuan 王原,2;王元,2
suo'zai'guo 所在国,5
da'nan'bu'si 大难不死,2
ba'zha 巴扎,4
lu'feng'shi 陆丰市,3
wang'shi'yao 王仕尧,1
he'yan'guang 贺延光,1
ban'mian 版面,6
chu'lei'ba'cui 出类拔萃,4
liu'xi'cheng 刘锡诚,2
han'jiang 韩江,2;汉江,5;悍将,2;邗江,1
jin'yang'xian 金阳县,2
jia'dian'yan 加碘盐,2
guo'li'hua 郭力华,3
bi'jing'jing 毕京京,2
bei'da'cang 北大仓,3
lun'gong'xing'shang 论功行赏,2
pan'jia'yuan 潘家园,3
yun'zuo 运作,8
guo'qi'ban 国旗班,3
gong'shang'hu 工商户,6
jie'chu'jing 接处警,3
yu'yin'rao'liang 余音绕梁,2
wu'xi'jiang 乌溪江,1
la'ge'bu'la'da 拉格布拉达,1
yin'shui 引水,6;饮水,8
xi'xiao'nu'ma 嬉笑怒骂,3
xie'zhao 写照,6
sui'hua'shi 绥化市,4
zhao'chao'ying 赵超英,2
bie'ju'jiang'xin 别具匠心,3
a'die 阿爹,3
ti'liu 提留,3
zhang'jia'kou'shi 张家口市,5
nei'wai'xian 内外线,2
bo'ge'la'jia'ma 博戈拉加马,2
jin'ci'yu 仅次于,6
shi'ming'zheng 失明症,2
yu'jiao'yu'le 寓教于乐,5
zhang'xi'xian 张希贤,2
cang'hai 沧海,4
yin'shua 印刷,7
qiang'xing 强行,6
guo'you'yuan'tuan 国有院团,4
men'wu'yi 门五邑,1
kong'wei'sheng 孔维胜,3
le'chang'shi 乐昌市,2
tun'chang'xian 屯昌县,3
ce'hua 策划,7
wang'xin'ning 王新宁,2
da'hua'fu 大华府,2
ming'tang 名堂,4
gu'guo 故国,3
liu'jin'zhuo 刘金灼,2
wang'you'zhong 王尤忠,2
cong'long 葱茏,5
de'bu'dao 得不到,7
hu'hu'sheng'wei 虎虎生威,3
chen'xie'yang 陈燮阳,3
yang'zhen'wu 杨振武,3
zhao'jia'zhu 赵家柱,2
le'shan 乐山,4
gong'shang'ju 工商局,6
luo'ben 罗本,3
tian'nian 天年,2
ce'hui 测绘,7
shi'ji'er'shi'nian 十几二十年,1
kui'yang'bing 溃疡病,1
luo'song'xi 罗松西,1
bai'bing 白冰,2
jia'de'man'du 加德满都,4
zan'cun 咱村,3
zao'shen 灶神,2
ji'ge'zhe 及格者,1
wai'xie 外泄,4;歪斜,3
dian'chang 电厂,7;电场,5
jing'qiu 静秋,1
tian'an 天安,5
zhao'bao'xiu 赵葆秀,1
guang'nian 光年,3
bao'er'mo 鲍尔默,2
qi'da'nei 齐达内,2
liu'man'cang 刘满仓,3
lin'zhen'tuo'tao 临阵脱逃,1
li'bu'yun 李步云,3
qi'you'ji 汽油机,3
lv'you're 旅游热,2
da'jiang'jun 大将军,3
wei'jing 味精,4;未经,7;维景,2;未竟,4;胃镜,3
ru'zhui 入赘,2
shuang'feng 双峰,2
ren'huai'shi 仁怀市,2
ke'lei'ya 科雷亚,4
lv'you'qu 旅游区,6
wang'sui'shan 王岁山,2
huo'long 火龙,4
suo'luo 索罗,2;桫椤,2;索洛,1;梭罗,3
jing'shen'huan'fa 精神焕发,3
shi'yi'zhe 失意者,2
cui'ying'zhen 崔英镇,2
hui'jin'ru'tu 挥金如土,2
ru'nan 汝南,2
gu'huo'ren'xin 蛊惑人心,2
xiao'de'yin 肖德银,2
zhang'yu'dong 张玉东,1
fo'shan 佛山,6
ba'yan 巴彦,5
qian'qiu'cun 千丘村,1
ning'dong 凝冻,5;宁东,4
an'ping'zhen 安平镇,2
jie'an 结案,5
bie'ju'feng'wei 别具风味,2
chi'yi'bu'jue 迟疑不决,1
mi'tan 密谈,1;密探,2
jie'ai 节哀,2
chen'min'hua 陈敏华,3
pang'jia'ying 庞佳颖,3
mi'tao 蜜桃,2
tai'ji'quan 太极拳,5
xi'er'fu'man 西尔弗曼,1
ni'shui'xing'zhou 逆水行舟,4
ma'ji'lin 马吉林,1
kou'lian'shan 寇连善,4
du'ming'tang 杜明堂,2
luo'nan'xian 洛南县,2
yi'shen'shi'fa 以身试法,4
qi'you'fu 祁友富,4
huo'lie'niao 火烈鸟,1
liu'yin 柳荫,2
man'bao 瞒报,6
zhao'hang 赵航,1
jie'ba 结巴,2
xiao'shang 小尚,2;小商,4
du'ri'ru'nian 度日如年,3
hong'zhuan 红专,2;红砖,4
zhang'cai'xia 张彩霞,1
jie'bo 劫波,3
fen'men'bie'lei 分门别类,4
gao'qiang 高墙,4;高强,4;高腔,2
lu'zhe'xin 卢哲新,1
da'zhuan'sheng 大专生,2
yi'chuan'gong'cheng 遗传工程,2
zhu'xing 助兴,4;主刑,2
zhe'zhou 褶皱,3
dian'niu 电钮,3
bu'chong 补充,8
yong'he'gong 雍和宫,3
sheng'zhi 圣智,2;生殖,5;省直,6;圣旨,2;升值,7
gu'fen'gong'si 股份公司,6
pai'qiu'chang 排球场,3
chen'bao'cun 陈保存,2
luo'dan 罗丹,3
pei'xian 沛县,4
hong'mian 红棉,2
hou'lai'zhe 后来者,5
hong'miao 红庙,3
hei'sen'zhou 黑森州,2
qian'zhuang 钱庄,4
chou'shui'zhan 抽水站,1
mei'zi 妹子,4;梅子,1
li'zhen'xi 李振西,3;李镇西,1
qing'ping'yue 清平乐,1
liu'fa'gang 刘发刚,1
mei'yu 梅屿,1;美玉,4;美育,5;美誉,6;梅雨,3;眉宇,3
li'wei'ran 李蔚然,1
wang'an'jun 王安俊,2;王安军,1
tou'du'zhe 偷渡者,2
huang'tu'po 黄土坡,2
mei'ye 梅耶,1
xiang'fen'xian 襄汾县,4
sheng'zhu 生猪,7
niu'ma 牛马,3
ji'di'ma'jia 吉狄马加,2
kuang'yong 矿用,3
mei'yi 美意,2
you'xiu'tuan 优秀团,2
fu'shou'yuan 福寿园,1
da'tong'shi 大同市,4
wu'ai'ying 吴爱英,4
ning'yang 宁阳,1
wang'ze'chu 王则楚,2
juan'lian 眷恋,5
bei'yuan 北缘,3;北苑,2
xue'shan 薛山,1;雪山,6
jing'shen'xing 精神性,4
chi'bi'fu 赤壁赋,2
yu'feng'tong 于凤桐,2
xu'xiao'zhu 许晓珠,2
niao'chuang 尿床,2
ju'zhu'qu 居住区,5
an'sheng 安生,3
lie'jiu 烈酒,2
mei'lie'qu 梅列区,1
guo'shou'jing 郭守敬,2
zhan'shu 战术,7;战书,1
ji'jiu'bao 急救包,2
liu'guo'zheng 刘国正,2;刘国政,2
zou'san 走散,3
kun'lun'yu 昆仑玉,2
zhan'san'jie 战三捷,2
huang'shu'lang 黄鼠狼,2
si'hai'wei'jia 四海为家,2
lai'han 来函,4
zhan'shi 战史,3;战士,8;战事,5;展室,4;战时,5;展示,9
fu'lao'xie'you 扶老携幼,3
qing'zhong 轻重,5
li'tie'ying 李铁映,5
qi'cai'dui 奇才队,3
jiao'xiang'yue'dui 交响乐队,3
hong'ming 轰鸣,5
ji'xie'shi 机械师,4;机械式,2
ma'zu'hai 马祖海,1
ding'ding'da'ming 鼎鼎大名,2
mi'lu'gong'he'guo 秘鲁共和国,2
lv'you'ye 旅游业,8
jiao'zhuo'zhuang'tai 胶着状态,3
bo'zhong 播种,7;伯仲,3
tao'gou 套购,2
hao'hua'xing 豪华型,3
zhang'a'ming 张家明,2
hei'chi 黑池,3
neng'zhe 能者,4
xin'gan'xian 新干县,2;新干线,4
hei'che 黑车,5
ming'bian'shi'fei 明辨是非,4
zhao'shang'men 找上门,5
qia'ba'nian 恰巴年,1
yang'gui'lin 杨桂林,2
jing'pian 镜片,3
wu'chao'yang 吴朝阳,2
gan'xue'jun 甘学军,3
niu'ai 纽埃,3
dong'gang'qu 东港区,3
shi'gan'jia 实干家,3
li'xiao'qun 李晓群,3
sheng'zao 生造,2
du'jing'dang 杜敬党,2
xi'rao 袭扰,4
de'zhi'bao 德质保,1
xi'ran 洗染,2
sheng'zan 盛赞,5
zhen'bao 珍宝,4
feng'ping 冯平,3
mi'su'li 密苏里,3
zhe'ban 这般,5
piao'chang 嫖娼,4
zhuang'he'shi 庄河市,3
niu'meng 牛虻,1
zheng'ren'dong 郑仁东,2
yun'zheng'xia'wei 云蒸霞蔚,3
shou'qiang 手枪,5
zeng'liang 增量,6;锃亮,3
ru'niu 乳牛,2
su'jun'sheng 苏军生,2
xi'shui'chang'liu 细水长流,3
kang'sen 康森,2
a'er'wa'lei'si 阿尔瓦雷斯,2
yi'luo'luo 一摞摞,2
hui'yan 慧眼,4;会演,3;汇演,5;讳言,4
a'mu'dong 阿木冬,3
ce'shi'yi 测试仪,3
sun'jian'ye 孙建业,2
qian'chang'gua'du 牵肠挂肚,4
dan'dong'shi 丹东市,4
chen'tie'jun 陈铁军,3
xuan'liang'ci'gu 悬梁刺股,1
san'wu'yi 三五一,1
ying'zi'sa'shuang 英姿飒爽,3
jin'kou'zhe 进口者,1
zhen'ban 砧板,2
a'le'tai 阿勒泰,4
zuan'jing'dui 钻井队,4
hui'zong 汇总,6
bing'yi'zu 兵一卒,2
hu'chun'sheng 胡春生,1
jiao'sheng 叫声,4
sun'jian'yi 孙建一,2
mo'diao 抹掉,3
wang'yin'di 王引弟,1
yi'tian'dao'wan 一天到晚,4
qiu'xiang 秋香,1
xu'bian 续编,2
niu'da 扭打,2
nao'hong'hong 闹哄哄,1
zhao'xiu'ling 赵秀玲,4
ru'cheng'xian 汝城县,3
zhang'nian'quan 张年全,2
fan'zuo'yong 反作用,4
liu'dong'zi'jin 流动资金,5
gu'ao'lin 古奥林,2
zhao'ming'quan 赵明全,2
zhang'de'guang 张德广,2
xi'ju'xing 戏剧性,5;喜剧性,1
gong'nong'hong'jun 工农红军,5
fa'biao 发表,9
fa'bian 发辫,2
niu'du 牛犊,4
yao'shi'min 姚世敏,2
wa'fang'dian 瓦房店,4
ba'xun 八旬,5
ping'xin'qiao 平新乔,1
si'wu'bai 四五百,4
dian'nao 电脑,8
di'yi'bai'jiu'shi'liu 第一百九十六,2
lv'you'dian 旅游点,4
kun'ju'tuan 昆剧团,4
gong'qi'jun 宫崎骏,2
wang'sheng'jun 王胜俊,6
gao'yu'xian 高玉贤,2
cai'xi'yuan 蔡锡元,2
niu'er 牛耳,2;牛儿,1;妞儿,3
wang'qiong 王琼,2
cang'zhou'shi 沧州市,4
yun'yan 云岩,2;云烟,3
liu'xian'zhong 刘显忠,1
gu'zuo'zi'tai 故作姿态,1
shou'cheng'xin 守诚信,2
lin'li'yun 林丽韫,1
guang'kai'cai'lu 广开才路,1
liu'yue 六月,4
xi'ren 西人,2;喜人,6
zhan'bi'de 詹彼得,2
jiao'xun 教训,7
zou'shi 走失,4;走势,7
po'jiu'li'xin 破旧立新,2
liu'xiao'jiang 刘晓江,2
de'tian'du'hou 得天独厚,6
qing'chang 清唱,3;清偿,5
jiao'xue 胶靴,1;教学,9
ba'ma'ke 巴马科,3
shi'tai'na 施泰纳,3
jiang'yu'dai 降雨带,1
hu'qiang 护墙,2;胡强,2
lie'shi'mu 烈士墓,5
ka'xi'ya'nuo'fu 卡西亚诺夫,2
gai'yong 改用,5
li'shi'xing 历史性,8
