cheng'h'qu cheng'hua'qu,3
zhu'j'm zhu'jian'min,3
f'duan fa'duan,5;fen'duan,5
zhang'd'qu zhang'dian'qu,3
l'xia'q li'xia'qu,3
chen'shao'j chen'shao'ji,3
sh'y'qi shi'you'qi,4;shi'yong'qi,5
l'xia'm la'xia'ma,3
l'xia'l liu'xia'lai,6
l'xia'h li'xia'he,3
da'h'fang da'hou'fang,4
g'guang gan'guang,3;guan'guang,7;guang'guang,4
gai'ru'y gai'ru'yin,3
jie'l'bang jie'li'bang,5
z'yuan'shui zi'yuan'shui,6
g'ch'bing gong'cheng'bing,4
zh'z'ji zhang'zuo'ji,3;zhuang'zai'ji,5
y'k'ke yi'ke'ke,9
'r'j's'k ru'ji'si'ke,4
yong'de'x yong'de'xian,3
p'shi'xing pu'shi'xing,6
c'zhou'shi cang'zhou'shi,4
zh'q'shou zhang'quan'shou,3
zhang'yong'x zhang'yong'xia,3
y'jiang'chuan ye'jiang'chuan,4
'y'm'p'ch yi'ma'ping'chuan,3
zhang'yong'm zhang'yong'ming,3
jian'zh'sh jian'zhu'shi,5
w'bi'xue wang'bi'xue,3
f'y'ji fu'yin'ji,4;fang'ying'ji,3
zhang'yong'l zhang'yong'lin,3
zhou'qu'x zhou'qu'xian,5
ch'b'xiao chi'bu'xiao,4
'w'zh'w'd wen'zha'wen'da,3
w'cheng wei'cheng,8;wang'cheng,3;wen'cheng,4;wan'cheng,10
sh'la'shou shou'la'shou,5
zhang'yong'h zhang'yong'hong,3
xia'y'mi xia'yu'mi,3
sh'y'qu shi'yan'qu,7;shun'yi'qu,4;shang'ye'qu,5;shuang'yang'qu,3
l'd'ren'yuan ling'dao'ren'yuan,6
p'bing'ch po'bing'chuan,3
g'xi'bao gan'xi'bao,6
'w'zh'w'm wu'zhi'wen'ming,5
f'shan'qu fang'shan'qu,4
p'ruan pi'ruan,5
zhuo'b'l zhuo'bie'lin,3
m'hu'xing mo'hu'xing,3
j'da'ming jiang'da'ming,4
h'ming'sheng hong'ming'sheng,4
w'xue'l wen'xue'lei,3
w'xue'j wang'xue'jun,3;wen'xue'jiang,5;wen'xue'jia,5;wen'xue'jie,5
zhong'zi'd zhong'zi'dui,3
w'xue'g wen'xue'guan,4
f'san'x fen'san'xing,3
l'jian'fen lu'jian'fen,3
b'lie'd bu'lie'dian,3
sh'liu'dan shou'liu'dan,5
gu'shuang'y gu'shuang'yan,3
tian'dou'd tian'dou'dou,4
z'y'zh zao'yu'zhan,3;zuo'ye'zhe,3
k'guan'xing ke'guan'xing,4
d'd'qi dui'de'qi,5
s'g'yong sun'guang'yong,4
b'chuan bei'chuan,7;bing'chuan,6;bo'chuan,3
'w'ch'b'z wu'chu'bu'zai,6
k'lin'si ke'lin'si,3
n'xiong nan'xiong,3
d'shi'tai dian'shi'tai,8
'w'ch'b'q wo'chuang'bu'qi,3
d'd'qu da'dong'qu,3
b'ju'x bei'ju'xing,3
da'j'ting da'jia'ting,7
xi'cheng'q xi'cheng'qu,5
b'ju'y bai'ju'yi,4
o'he ou'he,3
hou'che't hou'che'ting,6
jing'gang'sh jing'gang'shan,7
w'xue'q wu'xue'qian,3
f'y'li feng'ya'li,3
gong'sh'dang gong'she'dang,3
lian'h'xian lian'hua'xian,3
tu'f'xing tu'fa'xing,5
b'b'wa ba'bi'wa,4
jia'che'zh jia'che'zhe,3
s'l'ji sun'li'ji,4
w'xue'x wen'xue'xi,3;wen'xue'xing,4
w'xue'y wen'xue'yuan,5
zong'd zong'du,5;zong'dei,4;zong'dian,3;zong'dui,13
zong'c zong'cai,11;zong'can,5;zong'ci,3
zong'b zong'bu,8;zong'bian,5
zong'h zong'hou,4;zong'hang,4;zong'hui,7;zong'huo,4;zong'heng,6;zong'he,16
zong'g zong'gui,3;zong'gong,12;zong'gang,4;zong'guan,18
l'xiang'hua li'xiang'hua,4
zong'f zong'fen,5;zong'fa,3
sh'y'tu shi'yi'tu,4
gong's'ren gong'su'ren,4
zong'e zong'e,8
ch'liang'bi chan'liang'bi,3
'j'd'x'zh jing'diao'xi'zhuo,3
hui'm'xian hui'min'xian,3
y'guo'zhong yan'guo'zhong,3
cheng'h'lv cheng'huo'lv,5
zong's zong'suan,5;zong'se,3
zong't zong'ti,9;zong'tong,9
zong'q zong'qing,4
zong'r zong'rong,5;zong'ran,4
l'g'liang liu'guo'liang,4
zong'w zong'wu,4
zong'x zong'xiao,3;zong'xiong,3;zong'xiang,6
zong'l zong'lv,4;zong'lan,9;zong'liang,9;zong'li,9
j'xi'qi jian'xi'qi,3
dian'f'shan dian'feng'shan,4
zong'j zong'jiao,8;zong'ji,10;zong'jian,6;zong'ju,8;zong'jie,9;zong'jia,5
zong'p zong'pai,3;zong'ping,3;zong'pu,3
guo'fang'j guo'fang'jun,4
zong'm zong'mu,3
y'jin'b'zh you'jin'bu'zhi,4
you'xian'x you'xian'xing,3
zh'li'quan zhuan'li'quan,6
you'xian'q you'xian'quan,5;you'xian'qu,3
guan'x'y guan'xiang'ying,3;guan'xi'you,3;guan'xian'yue,3
guan'x'w guan'xi'wang,4
zong'z zong'ze,9;zong'zi,5;zong'zu,4
zong'y zong'yuan,4;zong'ying,5;zong'yi,5
y'h'shui yan'he'shui,3;yin'hua'shui,5
f'weng fu'weng,5
guan'x'q guan'xia'quan,5
j'bu'xing ju'bu'xing,4;jin'bu'xing,3
l'shi'guo li'shi'guo,5
h'lan'shan he'lan'shan,4
bo'd'x bo'dong'xing,4
z'gao'fen'yong zi'gao'fen'yong,4
jing'b'h jing'bo'hu,4
b'lun'h bian'lun'hui,3
sh'mei'guan shen'mei'guan,4
guan'x'h guan'xi'hu,3
gong'g'ke gong'gong'ke,3
b'lun't bu'lun'te,3
zh'y'che zhuan'yong'che,5
jing'b'r jing'ban'ren,3
b'lun'q bei'lun'qu,4
guan'x'b guan'xin'bing,4;guan'xi'bu,3
bo'd's bo'de'si,3
jing'b'q jing'bu'qi,5;jing'bei'qu,4;jing'bao'qi,3
li'y'feng li'yan'feng,3
j'xi'sh jiang'xi'sheng,7;ji'xi'shi,4
f'y'qi fan'ying'qi,3
sui'sh sui'shuo,6;sui'shou,5;sui'shu,4;sui'shen,6;sui'shi,13
q'y'jia qi'ye'jia,8
yi'zhang'd yi'zhang'dui,4
g'zhu'zhe guan'zhu'zhe,3
wai'zh'ju wai'zhuan'ju,3
wen'l'shi wen'ling'shi,3
m'x'ping mao'xiao'ping,3
k'xue'jie ke'xue'jie,5
zh'q'chu zhi'qin'chu,3
nan'zheng'b'zhan nan'zheng'bei'zhan,3
sh'y'sh shao'yang'shi,4;shi'yan'shu,3;shen'yang'shi,6;shi'yong'shui,4;shi'yan'shi,15;shou'ying'shi,3;shi'ying'sha,3;shuang'ya'shan,3;shang'yu'shi,3;she'ying'shi,4
zh'f'b'y zhi'fa'bi'yan,5;zhi'fa'bu'yan,5
k'xue'jia ke'xue'jia,8
g'e'jie gan'en'jie,3
gao'j'sh gao'ji'shu,3
w'wu'sh wai'wu'sheng,5
zh'q'shan zhou'qian'shan,3
tai'y'xi tai'yang'xi,4
b'b'sh ba'bao'shan,4;bai'ba'shi,3;bu'bing'shi,3;bi'bu'shang,4;bai'bai'shou,3;bang'bu'shi,4
sh'zh'dui shen'zhen'dui,3
liu'dong'sh liu'dong'sheng,3
l'b'niang lao'ban'niang,3
ch'liang'ch che'liang'chang,3
gai'l'zhu'yi gai'liang'zhu'yi,3
d'j'dao da'jiao'dao,6
chen'shao'y chen'shao'yun,3
'x'k'q xue'ke'qun,3
q'y'jie qi'ye'jie,6
m'm'liang meng'meng'liang,4
'x'k'j xiao'kou'jing,3
zao'sh zao'shuai,3;zao'shang,7;zao'shu,10;zao'sheng,5;zao'shou,8;zao'shi,7
sh'xin'yong shou'xin'yong,4
'x'k'h xing'kai'hu,3
sheng'm'li sheng'ming'li,7
z'you'sh zi'you'shi,4
b'ch'hai bing'chong'hai,6
'x'k'g xia'ku'gong,3
hang'y'x hang'ye'xing,5
'x'k'd xu'kuang'di,5
h'she'h hei'she'hui,5
gong'yi'sh gong'yi'shi,6
h'x'ban hua'xue'ban,3
h'x'bao hong'xi'bao,3
'x'k'c xiao'kang'cun,4
hang'y'y hang'yun'ye,4
s'w'wan si'wu'wan,4;si'wan'wan,3
sh'y'ye shi'ying'ye,3
tai'y'sh tai'yang'shen,4;tai'yuan'shi,6
m'pang mian'pang,4
zhang'shao'f zhang'shao'feng,3
g'gen'dao'di gui'gen'dao'di,6
chu'l'l chu'li'lv,6
d'zh'xue'xiao da'zhong'xue'xiao,3
d'jiao'du duo'jiao'du,5
j'y'yuan jiao'yi'yuan,4;jiang'yu'yuan,3
sun'h'y sun'hong'yan,3
sun'h't sun'hai'tao,3
'ch'x'ch chu'xin'chu,3
gong'y'zhi gong'yu'zhi,3;gong'you'zhi,6
g'shi'pian gu'shi'pian,4
k'qin'ke'j ke'qin'ke'jian,3;ke'qin'ke'jing,3
b'b'qu bei'bei'qu,4
zh'z'bu zhong'zu'bu,6
zhu'k'guan zhu'kao'guan,3;zhu'ke'guan,4
sun'h'b sun'huai'bin,3
jun'f'qu jun'fen'qu,6
han'd'xian han'dan'xian,3
'zh'd'f'x zhua'da'fang'xiao,3
sh'y'zh shi'ye'zhe,4;shi'yan'zhi,3;she'ying'zhan,4;shi'ying'zheng,3;shi'yong'zhe,5;shi'yong'zheng,3;shou'yi'zhe,6;shou'yi'zhan,3
zhe'j'sh zhe'jiang'sheng,8
ha'w'n ha'wa'na,5
sh'b'ding shuo'bu'ding,5
d'wu'd da'wu'di,3
xing'ch'shi xing'cheng'shi,3
gao'w'jian'ling gao'wu'jian'ling,5
yi'ran'zi'd yi'ran'zi'de,3
he'y'kan he'yi'kan,3
jing'zh'yuan jing'zhi'yuan,5
w'sh'zhi wei'sheng'zhi,3
ch'biao'zhun chao'biao'zhun,5
w'sh'zhe wen'shi'zhe,3
zhi'j'zh zhi'jia'zhe,3
zhang'shao'j zhang'shao'jun,3
sui'zh sui'zhe,9;sui'zhi,7;sui'zhou,4
b'fang'jun bian'fang'jun,4
s'l'bu su'liao'bu,4;si'ling'bu,6
d'wu'y dong'wu'yuan,6
wei'e'shi wei'er'shi,4
d'wu'x dong'wu'xue,3;dong'wu'xing,3;da'wu'xian,3
d'd'yi dan'da'yi,3
pi'f'shang pi'fa'shang,4
j'she'shi jian'she'shi,5
yao'j'ya'guan yao'jin'ya'guan,4
zh'z'di zhao'ze'di,3
t'gang tai'gang,4;ti'gang,5;tang'gang,8;tong'gang,3;te'gang,4
ch'jun chen'jun,4;che'jun,9
d'wu'j duan'wu'jie,5
mi'xie'gen'zh mi'xie'gen'zhou,3
yang'guang'g yang'guang'gu,3;yang'guang'guan,4
y'ye'shui ying'ye'shui,6
s'l'ch song'lian'chun,3;san'lun'che,5;si'liao'chang,3;su'liao'chang,3
bang'zheng'f bang'zheng'fu,3
d'e'sh'si di'er'shi'si,6
d'd'zh dong'dao'zhu,7;da'dui'zhang,6;di'dao'zhan,4;duo'dang'zhi,5
bu'l'wei'j bu'lv'wei'jian,4
ch'guang'y chen'guang'yuan,3
zh'y'can zheng'yun'can,3
y'ming yan'ming,6;you'ming,6;yang'ming,7;yuan'ming,4;yao'ming,11;yu'ming,6;ying'ming,9;yi'ming,3
f'y'te fei'ya'te,4
zh'y'cai zhong'yao'cai,6;zhu'yi'cai,3
z'y'dang zi'you'dang,5;zai'ye'dang,5
m'yong mei'yong,5;ma'yong,3;min'yong,7;mao'yong,4
ch'jue chu'jue,6;chang'jue,5;chou'jue,3;cha'jue,4
w'tai'h wo'tai'hua,5;wang'tai'hua,3
guo'f'j guo'fang'jun,4
w'tai'j wu'tai'ju,5
zhang'd'fu zhang'die'fu,3
gan'shi'zh gan'shi'zhe,3;gan'shi'zhang,4
bian'y'hua bian'yuan'hua,5
'z't'zh'l zai'tian'zhi'ling,3
sh'fu'xin shen'fu'xin,3
h'h'lie'lie hong'hong'lie'lie,5
liu'x'ying liu'xian'ying,3
zh'xue'sh zhong'xue'sheng,6;zhe'xue'shi,5
yi'j'dong yi'jian'dong,3
k'zh'xing kuo'zhang'xing,7;kong'zhi'xing,5
sheng'die'g sheng'die'ge,3
k'ji'xing ke'ji'xing,6
bai'm'da bai'mu'da,3
z'y'bu zi'yuan'bu,7
h'jin'qi hang'jin'qi,3
zhu'guo'p zhu'guo'ping,6
m'd'xian ma'duo'xian,3
yang'rou'ch yang'rou'chuan,3
han'm'lin han'mei'lin,3
chen'w'yuan chen'wen'yuan,3
zong'h'xing zong'he'xing,7
b'f'dian bai'fen'dian,8
'c'm'c'zh cong'ming'cai'zhi,5
yan'zh'shi yan'zhou'shi,3
g'gong'xing gong'gong'xing,5
l'la'shan long'la'shan,3
ch'qian'xing chao'qian'xing,3
huang'shi'h huang'shi'he,3
de'zh de'zhou,8;de'zhi,14;de'zheng,4;de'zhu,6
h'ju'y'tang hui'ju'yi'tang,3;huan'ju'yi'tang,4
sh'jie'xing shi'jie'xing,6
gong'g'bu gong'guan'bu,3
d'shi'sun ding'shi'sun,4
'j'm'sh'ch ji'mao'shi'chang,5
you'j'zh'quan you'jia'zheng'quan,5
ju'l'b ju'le'bu,7
shen'd'yang shen'dan'yang,4
l'tian'liang liu'tian'liang,3
y'di'zhe yong'di'zhe,3
tuan'tuan'zh tuan'tuan'zhuan,3
bo'li'b bo'li'bei,3
w'g'chang wang'gan'chang,4
bo'li'g bo'li'gang,3
suan'sh suan'shi,7;suan'shu,7
m'x'wei mian'xian'wei,3;ma'xiao'wei,3
ju'l'q ju'liu'quan,3
h'jin'sh he'jin'shi,3;hou'jin'sheng,3
z'y'du zi'you'du,4
li'sh li'shun,7;li'shui,10;li'sha,3;li'shi,53;li'shen,5;li'shu,13
ju'l's ju'liu'suo,4
chang'liu'sh chang'liu'shui,3
ju'l'g ju'li'gan,3
d'zhu'jiao da'zhu'jiao,3
'h'h'w'q hou'huan'wu'qiong,3
f'jian'sheng fu'jian'sheng,7
l'j'gui liu'ji'gui,3
z'you'dang zi'you'dang,5
f'y'zh fang'yi'zhan,3;fa'yan'zhe,3
'h'h'w'l hua'hai'wei'li,3
niu'yang'g niu'yang'ge,4
b'f'zhi bai'fen'zhi,3
z'y'fa zi'yuan'fa,3
xiao'p'pan xiao'pan'pan,3
l'j'guo li'jian'guo,6;liu'jian'guo,3;liu'jin'guo,3
bao'x'dan bao'xian'dan,3
xu'shui'l xu'shui'liang,7
h'xiao'jing huang'xiao'jing,4
zan'sh'x zan'shi'xing,4
d'j'chu da'ji'chu,6;deng'ji'chu,3
pu'l'xian pu'lan'xian,3
p'cou pin'cou,4
a'tou an'tou,5
bo'li'p bo'li'ping,3
niu'yang'r niu'yang'rou,4
'g't'm'a guo'tai'min'an,4
ch'sha'xian chang'sha'xian,5
o'zh ou'zhu,3;ou'zhou,9
kuang's kuang'suan,4
kuang'r kuang'ren,3;kuang're,5
f'sh'y'l fan'shan'yue'ling,5;feng'shan'yu'lin,4
dai'shi'zh dai'shi'zhang,4
ji'sh'che ji'sha'che,3
kuang'q kuang'qu,6;kuang'qie,5
'r'z'r'ch ru'zui'ru'chi,3
xi'yin'l xi'yin'li,7
kuang'l kuang'lan,3
'p't'd'g po'tu'dong'gong,4
kuang'k kuang'ke,3;kuang'keng,3;kuang'kuang,4
kuang'j kuang'jia,8;kuang'jing,6
guang'jiao'h guang'jiao'hui,6
kuang'h kuang'huan,5
kuang'g kuang'gong,7
x'xiong'd xiao'xiong'di,4
kuang'f kuang'fang,3;kuang'feng,5
yi'y'l'ju yi'yi'lie'ju,3
kuang'c kuang'cang,4
shu'zh shu'zhan,11;shu'zhai,4;shu'zhuang,6;shu'zhang,5;shu'zhuo,5;shu'zhong,8;shu'zhi,28
kuang'd kuang'deng,4
kuang'b kuang'ben,4;kuang'biao,4
'y'j'j'd yin'jing'ju'dian,3
sh'q'hou'yi shen'qing'hou'yi,8
bao'm'zh bao'ming'zhe,4
x'l'lin xie'lin'lin,3
zong'yi'y zong'yi'yuan,7
'h'g'zh'y hou'gu'zhi'you,6
sh'long shou'long,3;shuang'long,3;sha'long,5;shen'long,7
'l'l'e'x liang'li'er'xing,5
liu'zh'dan liu'zhi'dan,4
y'yong'g you'yong'guan,5
y'yong'f yang'yong'fei,4
'g'd'w'x gu'dian'wen'xue,4
y'yong'd you'yong'dui,5
w'sh'you wang'shun'you,4
y'yong'b yu'yong'bo,4
zh'kao'zh zhun'kao'zheng,3
r'dao'd rou'dao'dui,4
sh'xue'x shu'xue'xi,3
zao'zh zao'zhuang,4;zao'zhi,6
hei'ming'd hei'ming'dan,5
'x'w'r'zh xian'wei'ren'zhi,5
sh'xue'y shang'xue'yuan,5
b'lu'dong bai'lu'dong,3
kuang'w kuang'wu,5;kuang'wang,3
li'zh li'zheng,16;li'zhuang,3;li'zhong,3;li'zhi,35;li'zhuan,3;li'zhun,3;li'zhu,8
kuang'x kuang'xi,3
y't'xing yuan'tou'xing,4
kuang'y kuang'ye,11;kuang'yong,3;kuang'yan,3
'p't'd'y pang'tuo'da'yu,3
kuang'z kuang'zao,3
xin'x'x'yin xin'xin'xiang'yin,4
lai'shan'q lai'shan'qu,3
bu'b'tuan bu'bing'tuan,3
liu'ch'hong liu'chun'hong,4
w'huan'xian wai'huan'xian,3;wu'huan'xian,3
t'piao'quan tou'piao'quan,5
za'j'dao za'jiao'dao,4
d'lu'jia da'lu'jia,4
jian'ren'bu'b jian'ren'bu'ba,10
b'xuan bian'xuan,3;bu'xuan,4
zh'm'zhou zhong'mei'zhou,5
y'suan'nei yu'suan'nei,5
bu'shou'j bu'shou'ji,3
o'ya ou'ya,6
dong'li'q dong'li'qu,3
lai'sh'ch lai'sheng'chuan,3
l'que'shui leng'que'shui,3
deng'd'j deng'da'jun,3
ji'shui't ji'shui'tuan,4;ji'shui'tan,3
da'ji'ch da'ji'chu,6
jia'ba'j jia'ba'jin,3
d'zhong'duo'yang duo'zhong'duo'yang,5
zhi'j'shi zhi'jiang'shi,3
'd'd'y'sh duo'duo'yi'shan,3
zhong'jian'sh zhong'jian'shang,4
x'ji'yan xin'ji'yan,3
q'y'jun qi'yi'jun,4
o'yu ou'yu,4
ch'kou chu'kou,9;chuang'kou,8;cha'kou,7
'b'h'y's bu'hao'yi'si,5
x'ju'ch xiao'ju'chang,5
f'f'mian'mian fang'fang'mian'mian,6
'g'r'x'j gang'rou'xiang'ji,4
dong'li'y dong'li'yuan,4
dong'li'x dong'li'xue,5
ze'ch ze'cheng,6
y'x'p ye'xuan'ping,3;yin'xiang'pai,3
g'y'zhen gu'yuan'zhen,3
y'x'm yin'xiu'mei,3;yuan'xing'ming,3;yang'xue'ming,3;yang'xue'mei,3;yan'xiao'ming,3
zhui'q'zhe zhui'qiu'zhe,3
w'she'l wei'she'li,5
y'x't you'xi'ting,3;yun'xing'tu,4
x'xin'bo'bo xiong'xin'bo'bo,5
xu't'l xu'te'li,3
wen'j'ming wen'jian'ming,4
y'x'q yang'xun'qiao,3;yue'xiu'qu,4;you'xian'quan,5;you'xian'qu,3;you'xiao'qi,5
y'x'r yu'xiao'rong,3;you'xin'ren,4;yu'xin'rong,3
xi'xi'la'l xi'xi'la'la,3
bo'sh'd bo'shi'dun,5
y'x'w ye'xiao'wen,3;yuan'xin'wen,4
y'x'x you'xian'xing,3;yan'xu'xing,4;you'xu'xing,3;you'xiao'xing,7;yang'xin'xian,3;yang'xiao'xia,3;yong'xing'xian,3;yun'xi'xian,3;yi'xiang'xiang,9;yong'xin'xian,3;yong'xiu'xian,3;yi'xue'xi,3;yue'xi'xian,3;yi'xiang'xing,4
ku'e'de ku'er'de,6
wang'sh'jun wang'shu'jun,3;wang'sheng'jun,6
zhou'h'y zhou'hong'yu,4;zhou'hai'ying,3
bi'li'ch bi'li'chi,3
m'la'song ma'la'song,6
liu'zh'cun liu'zhuang'cun,3
bai'y'lan bai'yu'lan,3
y'x'y yin'xiao'yu,3;yang'xian'yi,4;ya'xi'ya,3;yi'xue'yuan,6;yao'xue'yin,3;yi'xian'yan,3;yao'xue'yuan,3
cheng'd'zhe cheng'dan'zhe,4
d'ping'sh deng'ping'shou,5
'sh's'l'j sheng'si'li'jie,3
y'x'b yi'xue'bu,3;yan'xi'ban,3;yuan'xuan'bin,3;yun'xing'bu,3;ying'xiao'bu,3;yan'xiu'ban,5
l'chen ling'chen,7;lao'chen,4
chen'g'yi chen'gang'yi,3
y'x'h yan'xiao'hong,3;yi'xue'hui,5;yi'xi'hua,5
zhen'li'x zhen'li'xing,4
gong'yue'sh gong'yue'shu,3
y'x'f yan'xiao'feng,3;yuan'xue'fen,3
d'wo'si da'wo'si,6
bo'sh'q bo'shan'qu,3
y'x'l you'xiao'lv,4;yang'xiu'li,3;ying'xiang'li,8
t'xin'bing tong'xin'bing,3
'b'f'b'c bu'fen'bi'ci,3
y'x'j yuan'xiao'jie,5;you'xiu'jiang,4;you'xi'ji,3;yi'xue'jie,4;yan'xi'jun,3;yu'xue'jun,3;yang'xue'jun,3
t'zhi'b tuan'zhi'bu,4
'q'y'zh'j quan'yi'zhi'ji,5
'g'ch'ch gong'cheng'chu,3
t'zhi'd tong'zhi'dan,4
'f'r'z'l fang'ren'zi'liu,4
zhou'hong'y zhou'hong'yu,4
s'zhi'hui sun'zhi'hui,3
t'zhi'l tu'zhi'li,3
h'jin'zh huang'jin'zhou,5
ch'kan cha'kan,17;chuang'kan,5
t'zhi'q tong'zhi'qu,3
suan'zh suan'zhang,5
x'j'guo xu'jian'guo,3
z'y'li zuo'yong'li,3
zhou'h'm zhou'han'min,3
zhong'gu'w zhong'gu'wei,3
xiang'd'wei xiang'dang'wei,5
ch'kai chen'kai,3;chang'kai,9;chong'kai,3;chuan'kai,5;chai'kai,3
zhou'h'j zhou'hou'jian,3;zhou'hai'jiang,4
p'cuo ping'cuo,4
lin'a'shi lin'an'shi,3
t'zhi'x ti'zhi'xing,6
k'ba'd ka'ba'di,3
zhou'h'b zhou'hai'bin,3
l'yi'bei lao'yi'bei,7
'y'm'd'x yi'ma'dang'xian,4
y'yong'j yi'yong'jun,5
zhen'zh'qie'qie zhen'zhen'qie'qie,4
l'y'ch liu'yu'cheng,3;lv'yin'chang,3;liu'ya'chun,3;liang'you'chang,3;lv'you'cheng,3;lv'you'che,3;li'yuan'chao,7;liu'yuan'chun,3;lian'you'chang,5
wu'xiao'l wu'xiao'ling,3
ba'j'b ba'jiu'bai,3
bai'm'nv bai'mao'nv,5
y'yong'x ying'yong'xing,9
xiao'z'zhang xiao'zu'zhang,4
ba'lei'w ba'lei'wu,5
zh'qian'f zheng'qian'fang,3
zhan'hua'x zhan'hua'xian,4
q'dao'sh qing'dao'shi,6
f'liang fan'liang,3;fa'liang,4;fang'liang,4;fen'liang,6
wu'xiao'q wu'xiao'qing,3
sh'xue'j shi'xue'jia,4;shu'xue'jia,4
ying'k'sh ying'kou'shi,5
j'he'bu jie'he'bu,10
sh'xue'h shi'xue'hui,3
sh'xue'g shan'xue'gang,3
j'yi'fang jian'yi'fang,4
tao'jin'h tao'jin'hu,3
d'g'z da'gong'zu,3;da'ge'zi,3;da'gong'zai,4
'c'x'b cao'xiao'bin,3
f'quan'you fu'quan'you,3
y'li'chao yong'li'chao,3
'r'j'r'l ruo'ji'ruo'li,3
l'y'ba lao'yi'ba,3
d'shi'j dian'shi'ji,6;di'shi'ji,5;dong'shi'ju,5;di'shi'jiu,6;da'shi'ji,12;dian'shi'ju,11
'c'x'f ci'xuan'fu,4
d'shi'h du'shi'hai,3;du'shi'hua,3;dong'shi'hui,6
qing'n'bu qing'nian'bu,3
d'shi'g da'shi'guan,6;dang'shi'guo,4;de'shi'gu,3
m'xue'nong meng'xue'nong,3
f'xue'y fa'xue'yuan,6;fo'xue'yuan,4
zh'ru'chang zhou'ru'chang,3
d'shi't dian'shi'ta,4;dian'shi'tai,8
d'shi's di'shi'san,6;da'shi'sai,4;di'shi'si,6;ding'shi'sun,4
d'shi'r dang'shi'ren,8;du'shi'ren,3
d'shi'q di'shi'qi,6;duan'shi'qi,4
d'shi'p dian'shi'pian,4
k'fa'shu kai'fa'shu,3
yi'sheng'sh yi'sheng'sheng,4
d'shi'n di'shi'ni,5
c'tie'k ci'tie'kuang,3
d'g'g ding'guan'gen,4;de'guo'guan,4
zh'x'gang zhang'xiao'gang,3
'c'x't ci'xi'tai,3
l'y'bu liu'yan'bu,4;lv'you'bu,3;lin'ye'bu,3
'c'x'w cai'xiao'wei,3
d'g'f deng'gui'fang,3;da'guo'fan,5
f'xue'j fa'xue'jia,4
gao'j'de gao'jing'de,3
yu'da'f yu'da'fu,3
d'g'd dong'guan'dui,3;de'guo'dui,6;da'ge'da,3
k'fa'shi kai'fa'shi,4
d'g'q da'gang'qu,3;di'gun'qiu,3;dong'gang'qu,3;da'guan'qiang,3
'c'x'm cai'xiao'ming,3
d'shi'b di'shi'ba,6
d'g'm da'ge'ming,5;da'gui'mo,8;da'gai'mao,3;da'gong'mei,4
lin'q'zhi lin'qiao'zhi,4
x'yao'liang xu'yao'liang,3
'c'x'n cao'xiao'ning,3
wei'n'shi wei'nan'shi,4
d'g'n da'gu'niang,3;duo'gong'neng,5
sh'shi'hua shuo'shi'hua,5
'c'x'q cao'xue'qin,4
l'y'bo li'yong'bo,4
d'g'l da'gong'lv,5;dai'gao'le,4;dun'gong'li,4
jin'ch'jing jin'chu'jing,4
d'dian'di'di dian'dian'di'di,5
'f'y'r'w feng'yun'ren'wu,4
li'lian'j li'lian'jiang,3;li'lian'jie,3
'q'k'l qiao'ke'li,5
xi's'lu xi'su'lu,3
'q'k'm qian'ke'ming,3
w'wu'guan wen'wu'guan,3
li'lian'd li'lian'da,4
'f'y'r'p feng'yu'ru'pan,3
'q'k'q qiao'kou'qu,3
hong'x'zh hong'xue'zhi,3
'sh'd'c'j shi'du'cong'jin,3
'q'k'x qing'kang'xi,3
l'y'er lei'ya'er,5;luo'ya'er,3
'x'y'j'b xuan'ya'jue'bi,3
d'd'jun deng'da'jun,3
fu'y'ji fu'yin'ji,4
w'g'qing wang'guo'qing,3
zh'zhong'd zhuo'zhong'dian,3
gui'yang'x gui'yang'xian,3
l'chao lang'chao,6;luan'chao,3;li'chao,3;liu'chao,6
d'shi'w dian'shi'wang,4;di'shi'wu,6
'q'k'b qing'kuang'bu,4
m'b'j mu'bei'ji,4;ming'bian'ji,3;mei'bao'jiu,4
zh'q'dao zhu'qu'dao,6
d'shi'x du'shi'xing,4
l'chan lin'chan,7;liu'chan,4
m'b'l ma'bu'li,3;mian'bu'liao,4
'zh'q'sh'y zhen'qing'shi'yi,3
sh'ji'guan she'ji'guan,3
j'feng'b jiu'feng'ban,5
fei'd'l fei'de'le,5
l'guo'zhong lei'guo'zhong,3
lei'j'sh lei'jin'shui,3
ch'm'h chen'min'hua,3;chen'mu'hua,4
gong'sh'lian gong'shang'lian,6
j'feng'h jin'feng'huang,4
ch'm'd chong'ming'dao,4;chang'ming'deng,3
w'wan'qu'q wan'wan'qu'qu,4
ren'xin'zh ren'xin'zhe,3
't'g'j'l tou'gong'jian'liao,4
l'y'di li'yun'di,4
hui'm'xing hui'mie'xing,5
cui'h'ji cui'hua'ji,5
ch'm'x cheng'mai'xian,4;chong'ming'xian,3
fei'd'x fei'dong'xian,3
x'ch'zhou xuan'chuan'zhou,4
tan'x'dui tan'xian'dui,4
xiao'y'sh xiao'yi'shi,3
l'w'zheng li'wen'zheng,4
ch'ken cheng'ken,5
ch'm'l cheng'man'li,3;chen'mei'li,3
fu'y'hu fu'yu'hu,3
'x'sh'l'l xin'sheng'li'liang,4
b'j'xiong bei'ji'xiong,3
yu'hong'j yu'hong'jian,4
a'mi'shi a'mi'shi,3
d'jiao'xi du'jiao'xi,4
